mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
228	227	1815/2	1823/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		8	80	G#5	5	3529
228	227	3631/4	3647/4	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		7	49	C#3	3	3538
229	228	908	912	1.5		0	0	4/4	4	1	3/8			1/4	3/2		4	52	E3	3	3553
229	228	908	912	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	3551
229	228	908	912	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	3551
229	228	908	912	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		1	67	G4	4	3549
229	228	908	912	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3549
229	228	908	912	1.0		0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	3539
229	228	909	913	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		7	61	C#4	4	3540
229	228	3637/4	3653/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	3541
229	228	1819/2	1827/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	3554
229	228	1819/2	1827/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	3542
229	228	3639/4	3655/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	3543
229	228	910	914	1.5		1/2	1/2	4/4	4	1	3/8			1/4	3/2		7	49	C#3	3	3555
229	228	910	914	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	3552
229	228	910	914	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		4	64	E4	4	3552
229	228	910	914	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		1	67	G4	4	3550
229	228	910	914	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3550
229	228	910	914	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		4	76	E5	5	3544
229	228	911	915	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		4	64	E4	4	3545
229	228	3645/4	3661/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	3546
229	228	1823/2	1831/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		5	47	B2	2	3556
229	228	1823/2	1831/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	3547
229	228	3647/4	3663/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3548
230	229	912	916	0.5		0	0	4/4	4	1	1/8			1/8	1		3	45	A2	2	3585
230	229	912	916	0.25		0	0	4/4	3	1	1/16			1/16	1		7	61	C#4	4	3569
230	229	912	916	0.25		0	0	4/4	3	1	1/16			1/16	1		4	64	E4	4	3569
230	229	912	916	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		1	67	G4	4	3567
230	229	912	916	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3567
230	229	912	916	1.0		0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	3557
230	229	3649/4	3665/4	0.25		1/16	1/16	4/4	3	1	1/16			1/16	1		7	61	C#4	4	3570
230	229	3649/4	3665/4	0.25		1/16	1/16	4/4	3	1	1/16			1/16	1		4	64	E4	4	3570
230	229	1825/2	1833/2	0.5		1/8	1/8	4/4	4	1	1/8			1/8	1		2	50	D3	3	3586
230	229	1825/2	1833/2	0.25		1/8	1/8	4/4	3	1	1/16			1/16	1		6	66	F#4	4	3571
230	229	3651/4	3667/4	0.25		3/16	3/16	4/4	3	1	1/16			1/16	1		6	66	F#4	4	3572
230	229	913	917	0.5		1/4	1/4	4/4	4	1	1/8			1/8	1		7	49	C#3	3	3587
230	229	913	917	0.25		1/4	1/4	4/4	3	1	1/16			1/16	1		4	64	E4	4	3573
230	229	913	917	0.25		1/4	1/4	4/4	1	1	1/16			1/16	1		3	69	A4	4	3558
230	229	3653/4	3669/4	0.25		5/16	5/16	4/4	3	1	1/16			1/16	1		4	64	E4	4	3574
230	229	3653/4	3669/4	0.25		5/16	5/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	3559
230	229	1827/2	1835/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		5	47	B2	2	3588
230	229	1827/2	1835/2	0.25		3/8	3/8	4/4	3	1	1/16			1/16	1		2	62	D4	4	3575
230	229	1827/2	1835/2	0.25		3/8	3/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	3560
230	229	3655/4	3671/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		2	62	D4	4	3576
230	229	3655/4	3671/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	3561
230	229	914	918	0.5		1/2	1/2	4/4	4	1	1/8			1/8	1		3	45	A2	2	3589
230	229	914	918	0.25		1/2	1/2	4/4	3	1	1/16			1/16	1		7	61	C#4	4	3577
230	229	914	918	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		1	67	G4	4	3568
230	229	914	918	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3568
230	229	914	918	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		7	85	C#6	6	3562
230	229	3657/4	3673/4	0.25		9/16	9/16	4/4	3	1	1/16			1/16	1		7	61	C#4	4	3578
230	229	1829/2	1837/2	0.5		5/8	5/8	4/4	4	1	1/8			1/8	1		1	43	G2	2	3590
230	229	1829/2	1837/2	0.25		5/8	5/8	4/4	3	1	1/16			1/16	1		4	64	E4	4	3579
230	229	3659/4	3675/4	0.25		11/16	11/16	4/4	3	1	1/16			1/16	1		4	64	E4	4	3580
230	229	915	919	0.5		3/4	3/4	4/4	4	1	1/8			1/8	1		6	42	F#2	2	3591
230	229	915	919	0.25		3/4	3/4	4/4	3	1	1/16			1/16	1		3	69	A4	4	3581
230	229	915	919	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		2	74	D5	5	3563
230	229	3661/4	3677/4	0.25		13/16	13/16	4/4	3	1	1/16			1/16	1		3	69	A4	4	3582
230	229	3661/4	3677/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	3564
230	229	1831/2	1839/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		4	40	E2	2	3592
230	229	1831/2	1839/2	0.25		7/8	7/8	4/4	3	1	1/16			1/16	1		1	67	G4	4	3583
230	229	1831/2	1839/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	3565
230	229	3663/4	3679/4	0.25		15/16	15/16	4/4	3	1	1/16			1/16	1		1	67	G4	4	3584
230	229	3663/4	3679/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		2	86	D6	6	3566
231	230	916	920	1.0		0	0	4/4	4	1	1/4			1/4	1		2	38	D2	2	3601
231	230	916	920	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3599
231	230	916	920	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3597
231	230	916	920	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		6	66	F#4	4	3599
231	230	916	920	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3597
231	230	916	920	1.5		0	0	4/4	1	1	3/8			1/4	3/2		6	90	F#6	6	3593
231	230	917	921	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		2	50	D3	3	3602
231	230	1835/2	1843/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		4	88	E6	6	3594
231	230	918	922	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3600
231	230	918	922	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3598
231	230	918	922	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		6	66	F#4	4	3600
231	230	918	922	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3598
231	230	918	922	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		2	86	D6	6	3595
231	230	1839/2	1847/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	3596
232	231	920	924	1.0		0	0	4/4	4	1	1/4			1/4	1		2	50	D3	3	3611
232	231	920	924	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3609
232	231	920	924	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3607
232	231	920	924	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		6	66	F#4	4	3609
232	231	920	924	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3607
232	231	920	924	1.5		0	0	4/4	1	1	3/8			1/4	3/2		6	78	F#5	5	3603
232	231	921	925	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		2	62	D4	4	3612
232	231	1843/2	1851/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	3604
232	231	922	926	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3610
232	231	922	926	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3608
232	231	922	926	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		6	66	F#4	4	3610
232	231	922	926	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3608
232	231	922	926	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		2	74	D5	5	3605
232	231	1847/2	1855/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	3606
233	232	924	928	1.0		0	0	4/4	4	1	1/4			1/4	1		2	62	D4	4	3629
233	232	924	928	1.0		0	0	4/4	3	1	1/4			1/4	1		6	66	F#4	4	3624
233	232	924	928	1.0		0	0	4/4	2	1	1/4			1/4	1		8	68	G#4	4	3619
233	232	924	928	1.0		0	0	4/4	1	1	1/4			1/4	1		5	71	B4	4	3613
233	232	925	929	0.75		1/4	1/4	4/4	4	1	3/16			1/8	3/2		2	62	D4	4	3630
233	232	925	929	0.75		1/4	1/4	4/4	3	1	3/16			1/8	3/2		6	66	F#4	4	3625
233	232	925	929	0.75		1/4	1/4	4/4	2	1	3/16			1/8	3/2		8	68	G#4	4	3620
233	232	925	929	0.75		1/4	1/4	4/4	1	1	3/16			1/8	3/2		5	71	B4	4	3614
233	232	3703/4	3719/4	0.25		7/16	7/16	4/4	4	1	1/16			1/16	1		2	62	D4	4	3631
233	232	3703/4	3719/4	0.25		7/16	7/16	4/4	3	1	1/16			1/16	1		6	66	F#4	4	3626
233	232	3703/4	3719/4	0.25		7/16	7/16	4/4	2	1	1/16			1/16	1		8	68	G#4	4	3621
233	232	3703/4	3719/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	3615
233	232	926	930	1.5		1/2	1/2	4/4	4	1	3/8			1/4	3/2		2	62	D4	4	3632
233	232	926	930	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		6	66	F#4	4	3627
233	232	926	930	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		8	68	G#4	4	3622
233	232	926	930	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		5	71	B4	4	3616
233	232	927	931	1.0		3/4	3/4	4/4	3	1	1/4			1/4	1		6	66	F#4	4	3628
233	232	927	931	1.0		3/4	3/4	4/4	2	1	1/4			1/4	1		8	68	G#4	4	3623
233	232	1855/2	1863/2	0.25		7/8	7/8	4/4	4	1	1/16			1/16	1		7	61	C#4	4	3633
233	232	1855/2	1863/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	3617
233	232	3711/4	3727/4	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		2	62	D4	4	3634
233	232	3711/4	3727/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	3618
234	233	928	932	1.0		0	0	4/4	4	1	1/4			1/4	1		7	61	C#4	4	3644
234	233	928	932	3.0		0	0	4/4	3	1	3/4	3/4_r16_0		1/2	3/2		11	65	E#4	4	3642
234	233	928	932	3.0		0	0	4/4	2	1	3/4	3/4_r16_0		1/2	3/2		8	68	G#4	4	3640
234	233	928	932	3.0		0	0	4/4	2	1	3/4	3/4_r16_0		1/2	3/2		5	71	B4	4	3640
234	233	928	932	2.0		0	0	4/4	1	1	1/2			1/2	1		7	73	C#5	5	3635
234	233	929	933	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		7	49	C#3	3	3645
234	233	931	935	1.0		3/4	3/4	4/4	3	1	1/4	1/4_r16_0		1/4	1		7	61	C#4	4	3643
234	233	931	935	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		6	66	F#4	4	3636
234	233	931	935	1.0		3/4	3/4	4/4	2	1	1/4	1/4_r16_0		1/4	1		6	66	F#4	4	3641
234	233	931	935	1.0		3/4	3/4	4/4	2	1	1/4	1/4_r16_0		1/4	1		3	69	A4	4	3641
234	233	3725/4	3741/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	3637
234	233	1863/2	1871/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		7	73	C#5	5	3638
234	233	3727/4	3743/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	3639
235	234	932	936	1.0		0	0	4/4	4	1	1/4			1/4	1		6	54	F#3	3	3654
235	234	932	936	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	3652
235	234	932	936	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		6	66	F#4	4	3650
235	234	932	936	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3650
235	234	932	936	1.5		0	0	4/4	1	1	3/8			1/4	3/2		3	81	A5	5	3646
235	234	933	937	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		6	42	F#2	2	3655
235	234	1867/2	1875/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		8	80	G#5	5	3647
235	234	934	938	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	3653
235	234	934	938	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		6	66	F#4	4	3651
235	234	934	938	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	69	A4	4	3651
235	234	934	938	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		6	78	F#5	5	3648
235	234	1871/2	1879/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	3649
236	235	936	940	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3662
236	235	936	940	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	3660
236	235	936	940	1.0		0	0	4/4	4	1	1/4			1/4	1		6	66	F#4	4	3664
236	235	936	940	1.5		0	0	4/4	1	1	3/8			1/4	3/2		3	69	A4	4	3656
236	235	937	941	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		6	54	F#3	3	3665
236	235	1875/2	1883/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		8	68	G#4	4	3657
236	235	938	942	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3663
236	235	938	942	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		7	61	C#4	4	3661
236	235	938	942	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		6	66	F#4	4	3658
236	235	1879/2	1887/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		7	61	C#4	4	3659
237	236	940	944	1.0		0	0	4/4	4	1	1/4			1/4	1		6	54	F#3	3	3676
237	236	940	944	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		6	54	F#3	3	3674
237	236	940	944	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3672
237	236	940	944	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3674
237	236	940	944	1.0		0	0	4/4	1	1	1/4			1/4	1		2	62	D4	4	3666
237	236	940	944	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3672
237	236	941	945	0.75		1/4	1/4	4/4	4	1	3/16			1/8	3/2		6	54	F#3	3	3677
237	236	941	945	0.75		1/4	1/4	4/4	1	1	3/16			1/8	3/2		2	62	D4	4	3667
237	236	3767/4	3783/4	0.25		7/16	7/16	4/4	4	1	1/16			1/16	1		6	54	F#3	3	3678
237	236	3767/4	3783/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	3668
237	236	942	946	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		6	54	F#3	3	3679
237	236	942	946	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		6	54	F#3	3	3675
237	236	942	946	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3673
237	236	942	946	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		3	57	A3	3	3675
237	236	942	946	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		2	62	D4	4	3669
237	236	942	946	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3673
237	236	943	947	1.0		3/4	3/4	4/4	4	1	1/4			1/4	1		6	54	F#3	3	3680
237	236	1887/2	1895/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		7	61	C#4	4	3670
237	236	3775/4	3791/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	3671
238	237	944	948	1.0		0	0	4/4	4	1	1/4			1/4	1		1	55	G3	3	3690
238	237	944	948	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		1	55	G3	3	3688
238	237	944	948	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		5	59	B3	3	3686
238	237	944	948	2.0		0	0	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3686
238	237	944	948	2.0		0	0	4/4	3	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3688
238	237	944	948	2.0		0	0	4/4	1	1	1/2			1/2	1		5	71	B4	4	3681
238	237	945	949	1.0		1/4	1/4	4/4	4	1	1/4			1/4	1		1	43	G2	2	3691
238	237	946	950	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		1	55	G3	3	3689
238	237	946	950	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		5	59	B3	3	3687
238	237	946	950	2.0		1/2	1/2	4/4	2	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3687
238	237	946	950	2.0		1/2	1/2	4/4	3	1	1/2	1/2_r16_0		1/2	1		2	62	D4	4	3689
238	237	947	951	0.25		3/4	3/4	4/4	4	1	1/16			1/16	1		2	38	D2	2	3692
238	237	947	951	0.25		3/4	3/4	4/4	1	1	1/16			1/16	1		1	67	G4	4	3682
238	237	3789/4	3805/4	0.25		13/16	13/16	4/4	4	1	1/16			1/16	1		1	43	G2	2	3693
238	237	3789/4	3805/4	0.25		13/16	13/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	3683
238	237	1895/2	1903/2	0.25		7/8	7/8	4/4	4	1	1/16			1/16	1		5	47	B2	2	3694
238	237	1895/2	1903/2	0.25		7/8	7/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	3684
238	237	3791/4	3807/4	0.25		15/16	15/16	4/4	4	1	1/16			1/16	1		2	50	D3	3	3695
238	237	3791/4	3807/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3685
239	238	948	952	1.5		0	0	4/4	3	1	3/8			1/4	3/2		1	55	G3	3	3704
239	238	948	952	1.5		0	0	4/4	4	1	3/8			1/4	3/2		1	55	G3	3	3708
239	238	948	952	1.5		0	0	4/4	2	1	3/8			1/4	3/2		5	59	B3	3	3700
239	238	948	952	1.5		0	0	4/4	2	1	3/8			1/4	3/2		2	62	D4	4	3700
239	238	948	952	1.5		0	0	4/4	3	1	3/8			1/4	3/2		2	62	D4	4	3704
239	238	948	952	1.5		0	0	4/4	1	1	3/8			1/4	3/2		5	83	B5	5	3696
239	238	1899/2	1907/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3709
239	238	1899/2	1907/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3705
239	238	1899/2	1907/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	3705
239	238	1899/2	1907/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	3701
239	238	1899/2	1907/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		3	81	A5	5	3697
239	238	950	954	1.5		1/2	1/2	4/4	4	1	3/8			1/4	3/2		1	55	G3	3	3710
239	238	950	954	1.5		1/2	1/2	4/4	3	1	3/8			1/4	3/2		5	59	B3	3	3706
239	238	950	954	1.5		1/2	1/2	4/4	3	1	3/8			1/4	3/2		2	62	D4	4	3706
239	238	950	954	1.5		1/2	1/2	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	3702
239	238	950	954	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		1	79	G5	5	3698
239	238	1903/2	1911/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	3711
239	238	1903/2	1911/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3707
239	238	1903/2	1911/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	3707
239	238	1903/2	1911/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	3703
239	238	1903/2	1911/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		6	78	F#5	5	3699
240	239	952	956	1.5		0	0	4/4	4	1	3/8			1/4	3/2		8	56	G#3	3	3724
240	239	952	956	1.5		0	0	4/4	3	1	3/8			1/4	3/2		5	59	B3	3	3720
240	239	952	956	1.5		0	0	4/4	3	1	3/8			1/4	3/2		2	62	D4	4	3720
240	239	952	956	1.5		0	0	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	3716
240	239	952	956	1.5		0	0	4/4	1	1	3/8			1/4	3/2		4	76	E5	5	3712
240	239	1907/2	1915/2	0.5		3/8	3/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	3725
240	239	1907/2	1915/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3721
240	239	1907/2	1915/2	0.5		3/8	3/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	3721
240	239	1907/2	1915/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	3717
240	239	1907/2	1915/2	0.5		3/8	3/8	4/4	1	1	1/8			1/8	1		2	86	D6	6	3713
240	239	954	958	1.5		1/2	1/2	4/4	4	1	3/8			1/4	3/2		8	56	G#3	3	3726
240	239	954	958	1.5		1/2	1/2	4/4	3	1	3/8			1/4	3/2		5	59	B3	3	3722
240	239	954	958	1.5		1/2	1/2	4/4	3	1	3/8			1/4	3/2		2	62	D4	4	3722
240	239	954	958	1.5		1/2	1/2	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	3718
240	239	954	958	1.5		1/2	1/2	4/4	1	1	3/8			1/4	3/2		7	85	C#6	6	3714
240	239	1911/2	1919/2	0.5		7/8	7/8	4/4	4	1	1/8			1/8	1		8	56	G#3	3	3727
240	239	1911/2	1919/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		5	59	B3	3	3723
240	239	1911/2	1919/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	3723
240	239	1911/2	1919/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	3719
240	239	1911/2	1919/2	0.5		7/8	7/8	4/4	1	1	1/8			1/8	1		5	83	B5	5	3715
241	240	956	960	1.0		0	0	4/4	4	1	1/4			1/4	1		3	57	A3	3	3738
241	240	956	960	1.0		0	0	4/4	3	1	1/4			1/4	1		7	61	C#4	4	3736
241	240	956	960	1.0		0	0	4/4	2	1	1/4			1/4	1		4	64	E4	4	3734
241	240	956	960	1.0		0	0	4/4	2	1	1/4			1/4	1		3	69	A4	4	3734
241	240	956	960	1.0		0	0	4/4	1	1	1/4			1/4	1		3	81	A5	5	3728
241	240	957	961	0.75		1/4	1/4	4/4	1	1	3/16			1/8	3/2		1	79	G5	5	3729
241	240	3831/4	3847/4	0.25		7/16	7/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3730
241	240	958	962	1.0		1/2	1/2	4/4	4	1	1/4			1/4	1		3	45	A2	2	3739
241	240	958	962	1.0		1/2	1/2	4/4	3	1	1/4			1/4	1		1	55	G3	3	3737
241	240	958	962	1.0		1/2	1/2	4/4	2	1	1/4			1/4	1		7	61	C#4	4	3735
241	240	958	962	1.0		1/2	1/2	4/4	1	1	1/4			1/4	1		3	69	A4	4	3731
241	240	959	963	0.75		3/4	3/4	4/4	1	1	3/16			1/8	3/2		1	67	G4	4	3732
241	240	3839/4	3855/4	0.25		15/16	15/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	3733
242	241	960	964	1.0		0	0	4/4	4	1	1/4			1/4	1		2	38	D2	2	3751
242	241	960	964	1.0		0	0	4/4	3	1	1/4			1/4	1		6	54	F#3	3	3749
242	241	960	964	0.5		0	0	4/4	2	1	1/8			1/8	1		2	62	D4	4	3741
242	241	960	964	1.0		0	0	4/4	1	1	1/4			1/4	1		2	62	D4	4	3740
242	241	1921/2	1929/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	3742
242	241	961	965	0.5		1/4	1/4	4/4	2	1	1/8			1/8	1		7	61	C#4	4	3743
242	241	1923/2	1931/2	0.5		3/8	3/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	3744
242	241	962	966	0.5		1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	3745
242	241	1925/2	1933/2	0.5		5/8	5/8	4/4	2	1	1/8			1/8	1		7	61	C#4	4	3746
242	241	963	967	0.5		3/4	3/4	4/4	2	1	1/8			1/8	1		2	62	D4	4	3747
242	241	1927/2	1935/2	0.5		7/8	7/8	4/4	3	1	1/8			1/8	1		2	62	D4	4	3750
242	241	1927/2	1935/2	0.5		7/8	7/8	4/4	2	1	1/8			1/8	1		6	66	F#4	4	3748
243	242	964	968	0.5		0	0	4/4	3	1	1/8			1/8	1		4	64	E4	4	3761
243	242	964	968	0.5		0	0	4/4	2	1	1/8			1/8	1		1	67	G4	4	3753
243	242	1929/2	1937/2	0.5		1/8	1/8	4/4	3	1	1/8			1/8	1		7	61	C#4	4	3762
243	242	1929/2	1937/2	0.5		1/8	1/8	4/4	2	1	1/8			1/8	1		4	64	E4	4	3754
243	242	965	969	0.5		1/4	1/4	4/4	3	1	1/8			1/8	1		2	62	D4	4	3763
